ID,Title,Difficulty,Link
287,Find the Duplicate Number,Medium, https://leetcode.com/problems/find-the-duplicate-number
518,Coin Change 2,Medium, https://leetcode.com/problems/coin-change-2
120,Triangle,Medium, https://leetcode.com/problems/triangle
18,4Sum,Medium, https://leetcode.com/problems/4sum
378,Kth Smallest Element in a Sorted Matrix,Medium, https://leetcode.com/problems/kth-smallest-element-in-a-sorted-matrix
540,Single Element in a Sorted Array,Medium, https://leetcode.com/problems/single-element-in-a-sorted-array
63,Unique Paths II,Medium, https://leetcode.com/problems/unique-paths-ii
73,Set Matrix Zeroes,Medium, https://leetcode.com/problems/set-matrix-zeroes
442,Find All Duplicates in an Array,Medium, https://leetcode.com/problems/find-all-duplicates-in-an-array
229,Majority Element II,Medium, https://leetcode.com/problems/majority-element-ii
787,Cheapest Flights Within K Stops,Medium, https://leetcode.com/problems/cheapest-flights-within-k-stops
325,Maximum Size Subarray Sum Equals k,Medium, https://leetcode.com/problems/maximum-size-subarray-sum-equals-k
298,Binary Tree Longest Consecutive Sequence,Medium, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence
636,Exclusive Time of Functions,Medium, https://leetcode.com/problems/exclusive-time-of-functions
369,Plus One Linked List,Medium, https://leetcode.com/problems/plus-one-linked-list
652,Find Duplicate Subtrees,Medium, https://leetcode.com/problems/find-duplicate-subtrees
6,ZigZag Conversion,Medium, https://leetcode.com/problems/zigzag-conversion
399,Evaluate Division,Medium, https://leetcode.com/problems/evaluate-division
516,Longest Palindromic Subsequence,Medium, https://leetcode.com/problems/longest-palindromic-subsequence
678,Valid Parenthesis String,Medium, https://leetcode.com/problems/valid-parenthesis-string
688,Knight Probability in Chessboard,Medium, https://leetcode.com/problems/knight-probability-in-chessboard
981,Time Based Key-Value Store,Medium, https://leetcode.com/problems/time-based-key-value-store
1011,Capacity To Ship Packages Within D Days,Medium, https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
29,Divide Two Integers,Medium, https://leetcode.com/problems/divide-two-integers
1038,Binary Search Tree to Greater Sum Tree,Medium, https://leetcode.com/problems/binary-search-tree-to-greater-sum-tree
1100,Find K-Length Substrings With No Repeated Characters,Medium, https://leetcode.com/problems/find-k-length-substrings-with-no-repeated-characters
50,Pow(x;n),Medium, https://leetcode.com/problems/powx-n
230,Kth Smallest Element in a BST,Medium, https://leetcode.com/problems/kth-smallest-element-in-a-bst
721,Accounts Merge,Medium, https://leetcode.com/problems/accounts-merge
622,Design Circular Queue,Medium, https://leetcode.com/problems/design-circular-queue
542,01 Matrix,Medium, https://leetcode.com/problems/01-matrix
426,Convert Binary Search Tree to Sorted Doubly Linked List,Medium, https://leetcode.com/problems/convert-binary-search-tree-to-sorted-doubly-linked-list
794,Valid Tic-Tac-Toe State,Medium, https://leetcode.com/problems/valid-tic-tac-toe-state
430,Flatten a Multilevel Doubly Linked List,Medium, https://leetcode.com/problems/flatten-a-multilevel-doubly-linked-list
130,Surrounded Regions,Medium, https://leetcode.com/problems/surrounded-regions
94,Binary Tree Inorder Traversal,Medium, https://leetcode.com/problems/binary-tree-inorder-traversal
131,Palindrome Partitioning,Medium, https://leetcode.com/problems/palindrome-partitioning
81,Search in Rotated Sorted Array II,Medium, https://leetcode.com/problems/search-in-rotated-sorted-array-ii
187,Repeated DNA Sequences,Medium, https://leetcode.com/problems/repeated-dna-sequences
498,Diagonal Traverse,Medium, https://leetcode.com/problems/diagonal-traverse
1219,Path with Maximum Gold,Medium, https://leetcode.com/problems/path-with-maximum-gold
547,Friend Circles,Medium, https://leetcode.com/problems/friend-circles
86,Partition List,Medium, https://leetcode.com/problems/partition-list
508,Most Frequent Subtree Sum,Medium, https://leetcode.com/problems/most-frequent-subtree-sum
279,Perfect Squares,Medium, https://leetcode.com/problems/perfect-squares
114,Flatten Binary Tree to Linked List,Medium, https://leetcode.com/problems/flatten-binary-tree-to-linked-list
647,Palindromic Substrings,Medium, https://leetcode.com/problems/palindromic-substrings
1236,Web Crawler,Medium, https://leetcode.com/problems/web-crawler
1214,Two Sum BSTs,Medium, https://leetcode.com/problems/two-sum-bsts
635,Design Log Storage System,Medium, https://leetcode.com/problems/design-log-storage-system
186,Reverse Words in a String II,Medium, https://leetcode.com/problems/reverse-words-in-a-string-ii
61,Rotate List,Medium, https://leetcode.com/problems/rotate-list
34,Find First and Last Position of Element in Sorted Array,Medium, https://leetcode.com/problems/find-first-and-last-position-of-element-in-sorted-array
142,Linked List Cycle II,Medium, https://leetcode.com/problems/linked-list-cycle-ii
419,Battleships in a Board,Medium, https://leetcode.com/problems/battleships-in-a-board
166,Fraction to Recurring Decimal,Medium, https://leetcode.com/problems/fraction-to-recurring-decimal
406,Queue Reconstruction by Height,Medium, https://leetcode.com/problems/queue-reconstruction-by-height
978,Longest Turbulent Subarray,Medium, https://leetcode.com/problems/longest-turbulent-subarray
162,Find Peak Element,Medium, https://leetcode.com/problems/find-peak-element
366,Find Leaves of Binary Tree,Medium, https://leetcode.com/problems/find-leaves-of-binary-tree
698,Partition to K Equal Sum Subsets,Medium, https://leetcode.com/problems/partition-to-k-equal-sum-subsets
528,Random Pick with Weight,Medium, https://leetcode.com/problems/random-pick-with-weight
986,Interval List Intersections,Medium, https://leetcode.com/problems/interval-list-intersections
708,Insert into a Sorted Circular Linked List,Medium, https://leetcode.com/problems/insert-into-a-sorted-circular-linked-list
1024,Video Stitching,Medium, https://leetcode.com/problems/video-stitching
402,Remove K Digits,Medium, https://leetcode.com/problems/remove-k-digits
361,Bomb Enemy,Medium, https://leetcode.com/problems/bomb-enemy
658,Find K Closest Elements,Medium, https://leetcode.com/problems/find-k-closest-elements
451,Sort Characters By Frequency,Medium, https://leetcode.com/problems/sort-characters-by-frequency
351,Android Unlock Patterns,Medium, https://leetcode.com/problems/android-unlock-patterns
159,Longest Substring with At Most Two Distinct Characters,Medium, https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters
421,Maximum XOR of Two Numbers in an Array,Medium, https://leetcode.com/problems/maximum-xor-of-two-numbers-in-an-array
785,Is Graph Bipartite?,Medium, https://leetcode.com/problems/is-graph-bipartite
280,Wiggle Sort,Medium, https://leetcode.com/problems/wiggle-sort
337,House Robber III,Medium, https://leetcode.com/problems/house-robber-iii
807,Max Increase to Keep City Skyline,Medium, https://leetcode.com/problems/max-increase-to-keep-city-skyline
1197,Minimum Knight Moves,Medium, https://leetcode.com/problems/minimum-knight-moves
662,Maximum Width of Binary Tree,Medium, https://leetcode.com/problems/maximum-width-of-binary-tree
40,Combination Sum II,Medium, https://leetcode.com/problems/combination-sum-ii
1215,Stepping Numbers,Medium, https://leetcode.com/problems/stepping-numbers
735,Asteroid Collision,Medium, https://leetcode.com/problems/asteroid-collision
82,Remove Duplicates from Sorted List II,Medium, https://leetcode.com/problems/remove-duplicates-from-sorted-list-ii
310,Minimum Height Trees,Medium, https://leetcode.com/problems/minimum-height-trees
737,Sentence Similarity II,Medium, https://leetcode.com/problems/sentence-similarity-ii
129,Sum Root to Leaf Numbers,Medium, https://leetcode.com/problems/sum-root-to-leaf-numbers
328,Odd Even Linked List,Medium, https://leetcode.com/problems/odd-even-linked-list
1429,First Unique Number,Medium, https://leetcode.com/problems/first-unique-number
525,Contiguous Array,Medium, https://leetcode.com/problems/contiguous-array
151,Reverse Words in a String,Medium, https://leetcode.com/problems/reverse-words-in-a-string
356,Line Reflection,Medium, https://leetcode.com/problems/line-reflection
161,One Edit Distance,Medium, https://leetcode.com/problems/one-edit-distance
901,Online Stock Span,Medium, https://leetcode.com/problems/online-stock-span
1229,Meeting Scheduler,Medium, https://leetcode.com/problems/meeting-scheduler
90,Subsets II,Medium, https://leetcode.com/problems/subsets-ii
775,Global and Local Inversions,Medium, https://leetcode.com/problems/global-and-local-inversions
433,Minimum Genetic Mutation,Medium, https://leetcode.com/problems/minimum-genetic-mutation
137,Single Number II,Medium, https://leetcode.com/problems/single-number-ii
184,Department Highest Salary,Medium, https://leetcode.com/problems/department-highest-salary
1004,Max Consecutive Ones III,Medium, https://leetcode.com/problems/max-consecutive-ones-iii
377,Combination Sum IV,Medium, https://leetcode.com/problems/combination-sum-iv
106,Construct Binary Tree from Inorder and Postorder Traversal,Medium, https://leetcode.com/problems/construct-binary-tree-from-inorder-and-postorder-traversal
1166,Design File System,Medium, https://leetcode.com/problems/design-file-system
634,Find the Derangement of An Array,Medium, https://leetcode.com/problems/find-the-derangement-of-an-array
725,Split Linked List in Parts,Medium, https://leetcode.com/problems/split-linked-list-in-parts
729,My Calendar I,Medium, https://leetcode.com/problems/my-calendar-i
250,Count Univalue Subtrees,Medium, https://leetcode.com/problems/count-univalue-subtrees
355,Design Twitter,Medium, https://leetcode.com/problems/design-twitter
611,Valid Triangle Number,Medium, https://leetcode.com/problems/valid-triangle-number
209,Minimum Size Subarray Sum,Medium, https://leetcode.com/problems/minimum-size-subarray-sum
393,UTF-8 Validation,Medium, https://leetcode.com/problems/utf-8-validation
192,Word Frequency,Medium, https://leetcode.com/problems/word-frequency
1057,Campus Bikes,Medium, https://leetcode.com/problems/campus-bikes
701,Insert into a Binary Search Tree,Medium, https://leetcode.com/problems/insert-into-a-binary-search-tree
163,Missing Ranges,Medium, https://leetcode.com/problems/missing-ranges
743,Network Delay Time,Medium, https://leetcode.com/problems/network-delay-time
365,Water and Jug Problem,Medium, https://leetcode.com/problems/water-and-jug-problem
319,Bulb Switcher,Medium, https://leetcode.com/problems/bulb-switcher
395,Longest Substring with At Least K Repeating Characters,Medium, https://leetcode.com/problems/longest-substring-with-at-least-k-repeating-characters
1031,Maximum Sum of Two Non-Overlapping Subarrays,Medium, https://leetcode.com/problems/maximum-sum-of-two-non-overlapping-subarrays
89,Gray Code,Medium, https://leetcode.com/problems/gray-code
371,Sum of Two Integers,Medium, https://leetcode.com/problems/sum-of-two-integers
558,Logical OR of Two Binary Grids Represented as Quad-Trees,Medium, https://leetcode.com/problems/logical-or-of-two-binary-grids-represented-as-quad-trees
1161,Maximum Level Sum of a Binary Tree,Medium, https://leetcode.com/problems/maximum-level-sum-of-a-binary-tree
413,Arithmetic Slices,Medium, https://leetcode.com/problems/arithmetic-slices
515,Find Largest Value in Each Tree Row,Medium, https://leetcode.com/problems/find-largest-value-in-each-tree-row
427,Construct Quad Tree,Medium, https://leetcode.com/problems/construct-quad-tree
450,Delete Node in a BST,Medium, https://leetcode.com/problems/delete-node-in-a-bst
468,Validate IP Address,Medium, https://leetcode.com/problems/validate-ip-address
1019,Next Greater Node In Linked List,Medium, https://leetcode.com/problems/next-greater-node-in-linked-list
473,Matchsticks to Square,Medium, https://leetcode.com/problems/matchsticks-to-square
1130,Minimum Cost Tree From Leaf Values,Medium, https://leetcode.com/problems/minimum-cost-tree-from-leaf-values
43,Multiply Strings,Medium, https://leetcode.com/problems/multiply-strings
178,Rank Scores,Medium, https://leetcode.com/problems/rank-scores
222,Count Complete Tree Nodes,Medium, https://leetcode.com/problems/count-complete-tree-nodes
304,Range Sum Query 2D - Immutable,Medium, https://leetcode.com/problems/range-sum-query-2d-immutable
1094,Car Pooling,Medium, https://leetcode.com/problems/car-pooling
1066,Campus Bikes II,Medium, https://leetcode.com/problems/campus-bikes-ii
416,Partition Equal Subset Sum,Medium, https://leetcode.com/problems/partition-equal-subset-sum
241,Different Ways to Add Parentheses,Medium, https://leetcode.com/problems/different-ways-to-add-parentheses
47,Permutations II,Medium, https://leetcode.com/problems/permutations-ii
1188,Design Bounded Blocking Queue,Medium, https://leetcode.com/problems/design-bounded-blocking-queue
646,Maximum Length of Pair Chain,Medium, https://leetcode.com/problems/maximum-length-of-pair-chain
567,Permutation in String,Medium, https://leetcode.com/problems/permutation-in-string
307,Range Sum Query - Mutable,Medium, https://leetcode.com/problems/range-sum-query-mutable
969,Pancake Sorting,Medium, https://leetcode.com/problems/pancake-sorting
889,Construct Binary Tree from Preorder and Postorder Traversal,Medium, https://leetcode.com/problems/construct-binary-tree-from-preorder-and-postorder-traversal
1081,Smallest Subsequence of Distinct Characters,Medium, https://leetcode.com/problems/smallest-subsequence-of-distinct-characters
1143,Longest Common Subsequence,Medium, https://leetcode.com/problems/longest-common-subsequence
264,Ugly Number II,Medium, https://leetcode.com/problems/ugly-number-ii
180,Consecutive Numbers,Medium, https://leetcode.com/problems/consecutive-numbers
334,Increasing Triplet Subsequence,Medium, https://leetcode.com/problems/increasing-triplet-subsequence
390,Elimination Game,Medium, https://leetcode.com/problems/elimination-game
1405,Longest Happy String,Medium, https://leetcode.com/problems/longest-happy-string
1315,Sum of Nodes with Even-Valued Grandparent,Medium, https://leetcode.com/problems/sum-of-nodes-with-even-valued-grandparent
1062,Longest Repeating Substring,Medium, https://leetcode.com/problems/longest-repeating-substring
1311,Get Watched Videos by Your Friends,Medium, https://leetcode.com/problems/get-watched-videos-by-your-friends
918,Maximum Sum Circular Subarray,Medium, https://leetcode.com/problems/maximum-sum-circular-subarray
873,Length of Longest Fibonacci Subsequence,Medium, https://leetcode.com/problems/length-of-longest-fibonacci-subsequence
841,Keys and Rooms,Medium, https://leetcode.com/problems/keys-and-rooms
1244,Design A Leaderboard,Medium, https://leetcode.com/problems/design-a-leaderboard
95,Unique Binary Search Trees II,Medium, https://leetcode.com/problems/unique-binary-search-trees-ii
919,Complete Binary Tree Inserter,Medium, https://leetcode.com/problems/complete-binary-tree-inserter
1104,Path In Zigzag Labelled Binary Tree,Medium, https://leetcode.com/problems/path-in-zigzag-labelled-binary-tree
382,Linked List Random Node,Medium, https://leetcode.com/problems/linked-list-random-node
1007,Minimum Domino Rotations For Equal Row,Medium, https://leetcode.com/problems/minimum-domino-rotations-for-equal-row
244,Shortest Word Distance II,Medium, https://leetcode.com/problems/shortest-word-distance-ii
77,Combinations,Medium, https://leetcode.com/problems/combinations
1139,Largest 1-Bordered Square,Medium, https://leetcode.com/problems/largest-1-bordered-square
570,Managers with at Least 5 Direct Reports,Medium, https://leetcode.com/problems/managers-with-at-least-5-direct-reports
609,Find Duplicate File in System,Medium, https://leetcode.com/problems/find-duplicate-file-in-system
368,Largest Divisible Subset,Medium, https://leetcode.com/problems/largest-divisible-subset
881,Boats to Save People,Medium, https://leetcode.com/problems/boats-to-save-people
452,Minimum Number of Arrows to Burst Balloons,Medium, https://leetcode.com/problems/minimum-number-of-arrows-to-burst-balloons
731,My Calendar II,Medium, https://leetcode.com/problems/my-calendar-ii
779,K-th Symbol in Grammar,Medium, https://leetcode.com/problems/k-th-symbol-in-grammar
1270,All People Report to the Given Manager,Medium, https://leetcode.com/problems/all-people-report-to-the-given-manager
397,Integer Replacement,Medium, https://leetcode.com/problems/integer-replacement
311,Sparse Matrix Multiplication,Medium, https://leetcode.com/problems/sparse-matrix-multiplication
939,Minimum Area Rectangle,Medium, https://leetcode.com/problems/minimum-area-rectangle
435,Non-overlapping Intervals,Medium, https://leetcode.com/problems/non-overlapping-intervals
626,Exchange Seats,Medium, https://leetcode.com/problems/exchange-seats
1249,Minimum Remove to Make Valid Parentheses,Medium, https://leetcode.com/problems/minimum-remove-to-make-valid-parentheses
1202,Smallest String With Swaps,Medium, https://leetcode.com/problems/smallest-string-with-swaps
1008,Construct Binary Search Tree from Preorder Traversal,Medium, https://leetcode.com/problems/construct-binary-search-tree-from-preorder-traversal
1254,Number of Closed Islands,Medium, https://leetcode.com/problems/number-of-closed-islands
1375,Bulb Switcher III,Medium, https://leetcode.com/problems/bulb-switcher-iii
1060,Missing Element in Sorted Array,Medium, https://leetcode.com/problems/missing-element-in-sorted-array
1198,Find Smallest Common Element in All Rows,Medium, https://leetcode.com/problems/find-smallest-common-element-in-all-rows
756,Pyramid Transition Matrix,Medium, https://leetcode.com/problems/pyramid-transition-matrix
549,Binary Tree Longest Consecutive Sequence II,Medium, https://leetcode.com/problems/binary-tree-longest-consecutive-sequence-ii
900,RLE Iterator,Medium, https://leetcode.com/problems/rle-iterator
681,Next Closest Time,Medium, https://leetcode.com/problems/next-closest-time
684,Redundant Connection,Medium, https://leetcode.com/problems/redundant-connection
792,Number of Matching Subsequences,Medium, https://leetcode.com/problems/number-of-matching-subsequences
536,Construct Binary Tree from String,Medium, https://leetcode.com/problems/construct-binary-tree-from-string
1245,Tree Diameter,Medium, https://leetcode.com/problems/tree-diameter
486,Predict the Winner,Medium, https://leetcode.com/problems/predict-the-winner
1027,Longest Arithmetic Sequence,Medium, https://leetcode.com/problems/longest-arithmetic-sequence
523,Continuous Subarray Sum,Medium, https://leetcode.com/problems/continuous-subarray-sum
670,Maximum Swap,Medium, https://leetcode.com/problems/maximum-swap
1248,Count Number of Nice Subarrays,Medium, https://leetcode.com/problems/count-number-of-nice-subarrays
856,Score of Parentheses,Medium, https://leetcode.com/problems/score-of-parentheses
707,Design Linked List,Medium, https://leetcode.com/problems/design-linked-list
1162,As Far from Land as Possible,Medium, https://leetcode.com/problems/as-far-from-land-as-possible
1430,Check If a String Is a Valid Sequence from Root to Leaves Path in a Binary Tree,Medium, https://leetcode.com/problems/check-if-a-string-is-a-valid-sequence-from-root-to-leaves-path-in-a-binary-tree
1026,Maximum Difference Between Node and Ancestor,Medium, https://leetcode.com/problems/maximum-difference-between-node-and-ancestor
963,Minimum Area Rectangle II,Medium, https://leetcode.com/problems/minimum-area-rectangle-ii
1048,Longest String Chain,Medium, https://leetcode.com/problems/longest-string-chain
338,Counting Bits,Medium, https://leetcode.com/problems/counting-bits
539,Minimum Time Difference,Medium, https://leetcode.com/problems/minimum-time-difference
979,Distribute Coins in Binary Tree,Medium, https://leetcode.com/problems/distribute-coins-in-binary-tree
1242,Web Crawler Multithreaded,Medium, https://leetcode.com/problems/web-crawler-multithreaded
1395,Count Number of Teams,Medium, https://leetcode.com/problems/count-number-of-teams
951,Flip Equivalent Binary Trees,Medium, https://leetcode.com/problems/flip-equivalent-binary-trees
213,House Robber II,Medium, https://leetcode.com/problems/house-robber-ii
714,Best Time to Buy and Sell Stock with Transaction Fee,Medium, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-transaction-fee
376,Wiggle Subsequence,Medium, https://leetcode.com/problems/wiggle-subsequence
673,Number of Longest Increasing Subsequence,Medium, https://leetcode.com/problems/number-of-longest-increasing-subsequence
855,Exam Room,Medium, https://leetcode.com/problems/exam-room
702,Search in a Sorted Array of Unknown Size,Medium, https://leetcode.com/problems/search-in-a-sorted-array-of-unknown-size
429,N-ary Tree Level Order Traversal,Medium, https://leetcode.com/problems/n-ary-tree-level-order-traversal
309,Best Time to Buy and Sell Stock with Cooldown,Medium, https://leetcode.com/problems/best-time-to-buy-and-sell-stock-with-cooldown
958,Check Completeness of a Binary Tree,Medium, https://leetcode.com/problems/check-completeness-of-a-binary-tree
974,Subarray Sums Divisible by K,Medium, https://leetcode.com/problems/subarray-sums-divisible-by-k
1117,Building H2O,Medium, https://leetcode.com/problems/building-h2o
1059,All Paths from Source Lead to Destination,Medium, https://leetcode.com/problems/all-paths-from-source-lead-to-destination
1233,Remove Sub-Folders from the Filesystem,Medium, https://leetcode.com/problems/remove-sub-folders-from-the-filesystem
621,Task Scheduler,Medium, https://leetcode.com/problems/task-scheduler
890,Find and Replace Pattern,Medium, https://leetcode.com/problems/find-and-replace-pattern
912,Sort an Array,Medium, https://leetcode.com/problems/sort-an-array
654,Maximum Binary Tree,Medium, https://leetcode.com/problems/maximum-binary-tree
784,Letter Case Permutation,Medium, https://leetcode.com/problems/letter-case-permutation
904,Fruit Into Baskets,Medium, https://leetcode.com/problems/fruit-into-baskets
144,Binary Tree Preorder Traversal,Medium, https://leetcode.com/problems/binary-tree-preorder-traversal
842,Split Array into Fibonacci Sequence,Medium, https://leetcode.com/problems/split-array-into-fibonacci-sequence
742,Closest Leaf in a Binary Tree,Medium, https://leetcode.com/problems/closest-leaf-in-a-binary-tree
966,Vowel Spellchecker,Medium, https://leetcode.com/problems/vowel-spellchecker
249,Group Shifted Strings,Medium, https://leetcode.com/problems/group-shifted-strings
396,Rotate Function,Medium, https://leetcode.com/problems/rotate-function
267,Palindrome Permutation II,Medium, https://leetcode.com/problems/palindrome-permutation-ii
1110,Delete Nodes And Return Forest,Medium, https://leetcode.com/problems/delete-nodes-and-return-forest
1023,Camelcase Matching,Medium, https://leetcode.com/problems/camelcase-matching
752,Open the Lock,Medium, https://leetcode.com/problems/open-the-lock
826,Most Profit Assigning Work,Medium, https://leetcode.com/problems/most-profit-assigning-work
791,Custom Sort String,Medium, https://leetcode.com/problems/custom-sort-string
216,Combination Sum III,Medium, https://leetcode.com/problems/combination-sum-iii
1247,Minimum Swaps to Make Strings Equal,Medium, https://leetcode.com/problems/minimum-swaps-to-make-strings-equal
916,Word Subsets,Medium, https://leetcode.com/problems/word-subsets
582,Kill Process,Medium, https://leetcode.com/problems/kill-process
921,Minimum Add to Make Parentheses Valid,Medium, https://leetcode.com/problems/minimum-add-to-make-parentheses-valid
875,Koko Eating Bananas,Medium, https://leetcode.com/problems/koko-eating-bananas
260,Single Number III,Medium, https://leetcode.com/problems/single-number-iii
1146,Snapshot Array,Medium, https://leetcode.com/problems/snapshot-array
814,Binary Tree Pruning,Medium, https://leetcode.com/problems/binary-tree-pruning
801,Minimum Swaps To Make Sequences Increasing,Medium, https://leetcode.com/problems/minimum-swaps-to-make-sequences-increasing
931,Minimum Falling Path Sum,Medium, https://leetcode.com/problems/minimum-falling-path-sum
80,Remove Duplicates from Sorted Array II,Medium, https://leetcode.com/problems/remove-duplicates-from-sorted-array-ii
1339,Maximum Product of Splitted Binary Tree,Medium, https://leetcode.com/problems/maximum-product-of-splitted-binary-tree
1267,Count Servers that Communicate,Medium, https://leetcode.com/problems/count-servers-that-communicate
1382,Balance a Binary Search Tree,Medium, https://leetcode.com/problems/balance-a-binary-search-tree
1456,Maximum Number of Vowels in a Substring of Given Length,Medium, https://leetcode.com/problems/maximum-number-of-vowels-in-a-substring-of-given-length
1049,Last Stone Weight II,Medium, https://leetcode.com/problems/last-stone-weight-ii
797,All Paths From Source to Target,Medium, https://leetcode.com/problems/all-paths-from-source-to-target
1325,Delete Leaves With a Given Value,Medium, https://leetcode.com/problems/delete-leaves-with-a-given-value
1344,Angle Between Hands of a Clock,Medium, https://leetcode.com/problems/angle-between-hands-of-a-clock
663,Equal Tree Partition,Medium, https://leetcode.com/problems/equal-tree-partition
537,Complex Number Multiplication,Medium, https://leetcode.com/problems/complex-number-multiplication
553,Optimal Division,Medium, https://leetcode.com/problems/optimal-division
738,Monotone Increasing Digits,Medium, https://leetcode.com/problems/monotone-increasing-digits
776,Split BST,Medium, https://leetcode.com/problems/split-bst
851,Loud and Rich,Medium, https://leetcode.com/problems/loud-and-rich
1035,Uncrossed Lines,Medium, https://leetcode.com/problems/uncrossed-lines
1045,Customers Who Bought All Products,Medium, https://leetcode.com/problems/customers-who-bought-all-products
1054,Distant Barcodes,Medium, https://leetcode.com/problems/distant-barcodes
1070,Product Sales Analysis III,Medium, https://leetcode.com/problems/product-sales-analysis-iii
1080,Insufficient Nodes in Root to Leaf Paths,Medium, https://leetcode.com/problems/insufficient-nodes-in-root-to-leaf-paths
1288,Remove Covered Intervals,Medium, https://leetcode.com/problems/remove-covered-intervals
1129,Shortest Path with Alternating Colors,Medium, https://leetcode.com/problems/shortest-path-with-alternating-colors
1362,Closest Divisors,Medium, https://leetcode.com/problems/closest-divisors
1305,All Elements in Two Binary Search Trees,Medium, https://leetcode.com/problems/all-elements-in-two-binary-search-trees
1404,Number of Steps to Reduce a Number in Binary Representation to One,Medium, https://leetcode.com/problems/number-of-steps-to-reduce-a-number-in-binary-representation-to-one
1409,Queries on a Permutation With Key,Medium, https://leetcode.com/problems/queries-on-a-permutation-with-key
1421,NPV Queries,Medium, https://leetcode.com/problems/npv-queries
1457,Pseudo-Palindromic Paths in a Binary Tree,Medium, https://leetcode.com/problems/pseudo-palindromic-paths-in-a-binary-tree
1485,Clone Binary Tree With Random Pointer,Medium, https://leetcode.com/problems/clone-binary-tree-with-random-pointer
1490,Clone N-ary Tree,Medium, https://leetcode.com/problems/clone-n-ary-tree
1533,Find the Index of the Large Integer,Medium, https://leetcode.com/problems/find-the-index-of-the-large-integer
1192,Critical Connections in a Network,Hard, https://leetcode.com/problems/critical-connections-in-a-network
42,Trapping Rain Water,Hard, https://leetcode.com/problems/trapping-rain-water
23,Merge k Sorted Lists,Hard, https://leetcode.com/problems/merge-k-sorted-lists
295,Find Median from Data Stream,Hard, https://leetcode.com/problems/find-median-from-data-stream
297,Serialize and Deserialize Binary Tree,Hard, https://leetcode.com/problems/serialize-and-deserialize-binary-tree
126,Word Ladder II,Hard, https://leetcode.com/problems/word-ladder-ii
472,Concatenated Words,Hard, https://leetcode.com/problems/concatenated-words
642,Design Search Autocomplete System,Hard, https://leetcode.com/problems/design-search-autocomplete-system
273,Integer to English Words,Hard, https://leetcode.com/problems/integer-to-english-words
4,Median of Two Sorted Arrays,Hard, https://leetcode.com/problems/median-of-two-sorted-arrays
212,Word Search II,Hard, https://leetcode.com/problems/word-search-ii
239,Sliding Window Maximum,Hard, https://leetcode.com/problems/sliding-window-maximum
269,Alien Dictionary,Hard, https://leetcode.com/problems/alien-dictionary
460,LFU Cache,Hard, https://leetcode.com/problems/lfu-cache
675,Cut Off Trees for Golf Event,Hard, https://leetcode.com/problems/cut-off-trees-for-golf-event
588,Design In-Memory File System,Hard, https://leetcode.com/problems/design-in-memory-file-system
76,Minimum Window Substring,Hard, https://leetcode.com/problems/minimum-window-substring
45,Jump Game II,Hard, https://leetcode.com/problems/jump-game-ii
124,Binary Tree Maximum Path Sum,Hard, https://leetcode.com/problems/binary-tree-maximum-path-sum
25,Reverse Nodes in k-Group,Hard, https://leetcode.com/problems/reverse-nodes-in-k-group
224,Basic Calculator,Hard, https://leetcode.com/problems/basic-calculator
99,Recover Binary Search Tree,Hard, https://leetcode.com/problems/recover-binary-search-tree
218,The Skyline Problem,Hard, https://leetcode.com/problems/the-skyline-problem
772,Basic Calculator III,Hard, https://leetcode.com/problems/basic-calculator-iii
140,Word Break II,Hard, https://leetcode.com/problems/word-break-ii
84,Largest Rectangle in Histogram,Hard, https://leetcode.com/problems/largest-rectangle-in-histogram
1000,Minimum Cost to Merge Stones,Hard, https://leetcode.com/problems/minimum-cost-to-merge-stones
711,Number of Distinct Islands II,Hard, https://leetcode.com/problems/number-of-distinct-islands-ii
72,Edit Distance,Hard, https://leetcode.com/problems/edit-distance
149,Max Points on a Line,Hard, https://leetcode.com/problems/max-points-on-a-line
631,Design Excel Sum Formula,Hard, https://leetcode.com/problems/design-excel-sum-formula
336,Palindrome Pairs,Hard, https://leetcode.com/problems/palindrome-pairs
759,Employee Free Time,Hard, https://leetcode.com/problems/employee-free-time
185,Department Top Three Salaries,Hard, https://leetcode.com/problems/department-top-three-salaries
10,Regular Expression Matching,Hard, https://leetcode.com/problems/regular-expression-matching
564,Find the Closest Palindrome,Hard, https://leetcode.com/problems/find-the-closest-palindrome
895,Maximum Frequency Stack,Hard, https://leetcode.com/problems/maximum-frequency-stack
97,Interleaving String,Hard, https://leetcode.com/problems/interleaving-string
317,Shortest Distance from All Buildings,Hard, https://leetcode.com/problems/shortest-distance-from-all-buildings
312,Burst Balloons,Hard, https://leetcode.com/problems/burst-balloons
315,Count of Smaller Numbers After Self,Hard, https://leetcode.com/problems/count-of-smaller-numbers-after-self
41,First Missing Positive,Hard, https://leetcode.com/problems/first-missing-positive
980,Unique Paths III,Hard, https://leetcode.com/problems/unique-paths-iii
32,Longest Valid Parentheses,Hard, https://leetcode.com/problems/longest-valid-parentheses
128,Longest Consecutive Sequence,Hard, https://leetcode.com/problems/longest-consecutive-sequence
57,Insert Interval,Hard, https://leetcode.com/problems/insert-interval
815,Bus Routes,Hard, https://leetcode.com/problems/bus-routes
